# Type 1, Type 2, Tera Type, Score
GHT,DRK,PSN,33.1267717750
GHT,FRY,DRG,33.1208004128
GRD,DRG,---,33.0950424031
FLY,PSY,GRS,33.0916061292
PSY,DRK,NRM,33.0915971750
PSY,GHT,NRM,33.0823200792
NRM,GHT,PSN,33.0670354706
GHT,---,PSN,33.0670354706
NRM,FLY,GRS,33.0657342837
FLY,---,GRS,33.0657342837
PSY,FRY,RCK,33.0559505048
NRM,DRK,PSN,33.0410357257
NRM,FGT,DRG,33.0276594558
FGT,---,DRG,33.0276594558
DRK,---,PSN,33.0151638802
PSN,STL,ICE,33.0073802662
WTR,STL,ICE,32.9618254474
PSN,FRY,RCK,32.9383280347
GRD,FLY,ICE,32.9375769598
BUG,DRG,PSN,32.9335054697
DRG,STL,ICE,32.9293593679
NRM,STL,ICE,32.8941107746
STL,---,ICE,32.8941107746
GRD,STL,DRG,32.8410604275
WTR,DRK,RCK,32.7298229070
WTR,GHT,RCK,32.7205458112
GRS,DRK,RCK,32.7167405247
FLY,PSY,ICE,32.7138965254
GRS,GHT,RCK,32.7074634289
NRM,GRD,DRG,32.7047795949
GRD,---,DRG,32.7047795949
NRM,PSY,FLY,32.6918866115
PSY,---,FLY,32.6918866115
NRM,WTR,PSN,32.6027388791
WTR,---,PSN,32.6027388791
GRD,DRK,---,32.5099432048
GRD,RCK,GRS,32.4653740711
WTR,STL,GRS,32.4456145815
RCK,STL,GRS,32.4421963058
PSN,BUG,NRM,32.3600359452
NRM,GRD,GRS,32.3490394503
NRM,STL,GRS,32.3258616851
STL,---,GRS,32.3258616851
PSY,DRG,DRK,32.3165105681
WTR,GRD,GRS,32.2702532152
GRD,---,GRS,32.2313658053
GHT,DRG,BUG,32.1478977919
FLY,BUG,DRG,32.1338738821
PSN,PSY,RCK,32.1173080103
PSN,FLY,PSY,32.0873193643
ICE,GRD,RCK,32.0751902685
DRG,DRK,BUG,32.0630016918
FIR,ICE,---,32.0454144089
NRM,PSN,PSY,31.9904544434
PSN,---,PSY,31.9904544434
GRD,DRG,RCK,31.9365949559
ICE,STL,RCK,31.9097710394
PSN,RCK,DRG,31.8576435309
DRG,STL,RCK,31.7904236507
RCK,DRK,---,31.7855032078
WTR,ICE,GRS,31.7843225356
ICE,RCK,GRS,31.7809042599
GRD,GHT,---,31.7522413156
PSN,FRY,NRM,31.7493514510
ICE,DRG,GRS,31.6998182325
NRM,ICE,GRS,31.6645696391
ICE,---,GRS,31.6645696391
NRM,FGT,---,31.6540440839
PSN,DRG,GHT,31.6528847085
NRM,GRS,FIR,31.6319208932
PSY,GHT,---,31.6239200355
NRM,---,FIR,31.5588250045
FGT,GRD,---,31.5291255496
RCK,GHT,---,31.4546006725
WTR,DRK,GHT,31.4015687277
RCK,STL,DRG,31.3946025086
NRM,WTR,GHT,31.3823736045
WTR,---,GHT,31.3823736045
DRG,STL,DRK,31.3564737824
FLY,PSY,DRK,31.2837307969
RCK,DRG,BUG,31.2613418389
ICE,BUG,RCK,31.2580762992
PSY,BUG,NRM,31.2576383106
BUG,FRY,RCK,31.2521041529
PSN,PSY,DRK,31.2436541674
FLY,BUG,GHT,31.2124545230
PSN,DRG,BUG,31.1999821817
PSN,STL,BUG,31.1353413529
FLY,DRK,GHT,31.1324361596
BUG,DRG,RCK,31.1194809866
NRM,FLY,GHT,31.1132410363
FLY,---,GHT,31.1132410363
NRM,STL,BUG,31.0323616109
STL,---,BUG,31.0323616109
FIR,DRK,RCK,30.9978105299
FIR,GHT,RCK,30.9885334342
BUG,FRY,---,30.9494281278
GHT,DRK,RCK,30.9431001901
FLY,DRK,RCK,30.9131162173
FLY,GHT,RCK,30.9038391215
BUG,FRY,ICE,30.8762032796
NRM,DRK,RCK,30.8734458582
DRK,---,RCK,30.8734458582
NRM,GHT,RCK,30.8641687625
GHT,---,RCK,30.8641687625
FIR,FLY,NRM,30.8449104590
FLY,FRY,ICE,30.8323937299
WTR,BUG,ICE,30.7931154093
BUG,DRG,ICE,30.7472919972
WTR,DRG,NRM,30.7411565382
FIR,FLY,DRG,30.7384986225
DRK,STL,GHT,30.7309096758
NRM,STL,GHT,30.7117145526
STL,---,GHT,30.7117145526
WTR,PSY,GRS,30.7107052278
PSY,RCK,GRS,30.7072869521
NRM,BUG,ICE,30.7013868756
BUG,---,ICE,30.7013868756
PSY,DRK,GHT,30.6845475041
NRM,PSY,GHT,30.6653523808
PSY,---,GHT,30.6653523808
DRG,FRY,DRK,30.6470837484
FIR,---,NRM,30.6452456770
GRS,---,FIR,30.6203317593
NRM,FRY,DRK,30.6042521300
GHT,FRY,DRK,30.6042521300
FRY,---,DRK,30.6042521300
NRM,PSY,GRS,30.5909523314
PSY,---,GRS,30.5909523314
NRM,FLY,BUG,30.5646232069
FLY,---,BUG,30.5646232069
GHT,FRY,PSY,30.5601910415
DRK,FRY,PSY,30.5600230379
WTR,BUG,RCK,30.5560774970
FIR,---,---,30.5472358705
GRS,BUG,RCK,30.5429951147
GHT,DRG,PSY,30.5130771909
FIR,RCK,ICE,30.4838777336
DRG,DRK,PSY,30.4733759589
NRM,---,GRD,30.4515024382
GRD,---,---,30.4515024382
GRS,BUG,---,30.4396971359
WTR,RCK,ICE,30.4272277347
BUG,FRY,GHT,30.4230482589
FLY,RCK,ICE,30.4010061008
RCK,DRG,ICE,30.3707477944
FLY,STL,DRK,30.3444660959
NRM,RCK,ICE,30.3354992011
RCK,---,ICE,30.3354992011
PSN,STL,DRK,30.2809746873
DRG,FRY,BUG,30.2760672063
NRM,FRY,BUG,30.2605311664
FRY,---,BUG,30.2605311664
WTR,FRY,RCK,30.2309328234
FIR,FLY,ICE,30.2244667092
GRS,FRY,RCK,30.2178504411
FGT,RCK,---,30.1842224204
FIR,WTR,ICE,30.1734008960
FIR,DRG,ICE,30.1515913448
NRM,FIR,ICE,30.1056862232
FIR,---,ICE,30.1056862232
ICE,GHT,---,30.0941175942
NRM,STL,PSN,30.0737819360
STL,---,PSN,30.0737819360
ICE,PSY,RCK,30.0490636068
BUG,GHT,DRG,30.0224538817
BUG,DRK,DRG,30.0072121135
ICE,PSN,RCK,29.9820956772
NRM,WTR,---,29.9194746423
PSY,DRG,RCK,29.9104682942
WTR,PSN,ICE,29.8651703721
PSN,DRG,RCK,29.8627482884
WTR,ICE,BUG,29.8520066577
PSN,DRG,ICE,29.8193469601
GHT,DRK,---,29.7734538178
NRM,PSN,ICE,29.7734418385
PSN,---,ICE,29.7734418385
ICE,DRG,BUG,29.7672977301
FLY,PSY,DRG,29.7515966230
DRG,STL,NRM,29.7226704908
NRM,ICE,BUG,29.7213926086
ICE,---,BUG,29.7213926086
WTR,DRG,BUG,29.6801578742
FIR,GRD,RCK,29.6410321565
GRS,GRD,RCK,29.5897633735
FLY,BUG,DRK,29.5726273489
WTR,GRD,ICE,29.5725463997
WTR,GRD,RCK,29.5662647976
GRD,FLY,RCK,29.5563378438
GRD,DRG,ICE,29.5448403475
GRD,PSY,RCK,29.5425393303
GRD,PSY,ICE,29.5368959296
PSN,BUG,DRK,29.5267972736
PSN,PSY,NRM,29.5229215158
NRM,GRD,RCK,29.5166674848
GRD,---,RCK,29.5166674848
ICE,STL,DRG,29.5062666288
NRM,GRD,ICE,29.4989352260
GRD,---,ICE,29.4989352260
FIR,STL,RCK,29.4793248114
NRM,BUG,DRK,29.4538219718
BUG,GHT,DRK,29.4538219718
BUG,---,DRK,29.4538219718
GRS,STL,RCK,29.4280560284
WTR,STL,RCK,29.4226748125
NRM,DRG,FLY,29.4095431089
DRG,---,FLY,29.4095431089
FLY,STL,RCK,29.3946304987
WTR,ICE,---,29.3890532570
WTR,PSY,ICE,29.3790721834
PSN,STL,RCK,29.3722152026
GRS,PSY,RCK,29.3550878957
NRM,STL,RCK,29.3549601396
STL,---,RCK,29.3549601396
WTR,PSY,RCK,29.3497066797
PSY,DRG,ICE,29.3332487713
FLY,GHT,PSY,29.3295132247
FLY,DRK,PSY,29.3293452212
BUG,GHT,PSY,29.3160810506
WTR,PSN,RCK,29.3049142322
FLY,BUG,PSY,29.2955444748
GRS,PSN,RCK,29.2918318500
NRM,PSY,ICE,29.2873436497
PSY,---,ICE,29.2873436497
WTR,DRG,GRS,29.2750962883
DRG,DRK,NRM,29.2739534821
RCK,DRG,GRS,29.2716780126
GHT,DRG,NRM,29.2646763863
BUG,DRK,PSY,29.2571846954
NRM,---,WTR,29.2378115945
NRM,DRG,GRS,29.1553433919
DRG,---,GRS,29.1553433919
NRM,BUG,PSY,29.1433655856
BUG,---,PSY,29.1433655856
FLY,BUG,---,29.0280682000
FLY,DRG,---,28.9689207119
ICE,DRK,---,28.9238054811
FIR,BUG,RCK,28.8176464035
ICE,PSY,---,28.7529484381
FLY,BUG,RCK,28.7329520908
NRM,BUG,RCK,28.6932817318
BUG,---,RCK,28.6932817318
FIR,DRG,---,28.6591255148
NRM,RCK,DRG,28.6027906278
RCK,---,DRG,28.6027906278
PSN,STL,NRM,28.6021392743
ICE,FRY,RCK,28.4898156572
FIR,FRY,RCK,28.4792969002
NRM,FRY,---,28.4687923586
NRM,BUG,PSN,28.4144205367
GHT,DRK,BUG,28.3984495267
PSY,DRG,FRY,28.3947083998
FLY,FRY,RCK,28.3946025875
NRM,PSY,DRK,28.3771616305
DRG,FRY,RCK,28.3704682684
NRM,PSY,FRY,28.3674128213
PSY,---,FRY,28.3674128213
NRM,FRY,RCK,28.3549322285
FRY,---,RCK,28.3549322285
NRM,GHT,BUG,28.3387132223
GHT,---,BUG,28.3387132223
FLY,DRG,DRK,28.3382143507
NRM,DRG,FRY,28.3350749771
DRG,---,FRY,28.3350749771
NRM,---,FRY,28.3077793986
FRY,---,---,28.3077793986
FLY,FRY,PSY,28.3014931048
PSN,DRG,DRK,28.2747229420
FLY,DRG,PSY,28.2543792543
NRM,DRK,BUG,28.2538171222
PSY,GHT,DRK,28.2107414022
PSY,---,DRK,28.2107414022
FLY,BUG,NRM,28.0205813794
WTR,---,---,28.0193713707
DRK,---,BUG,27.9963094788
ICE,FGT,---,27.6607591197
FIR,PSY,RCK,27.6039104514
BUG,---,PSN,27.5998635809
BUG,FRY,DRG,27.5773322770
BUG,FRY,NRM,27.5547113251
FIR,PSN,RCK,27.5406544057
BUG,DRK,---,27.5388080690
NRM,DRG,PSN,27.5220241631
DRG,---,PSN,27.5220241631
GRS,PSY,---,27.5218162970
FLY,PSY,RCK,27.5192161387
WTR,FRY,ICE,27.4982707915
NRM,PSY,RCK,27.4795457797
PSY,---,RCK,27.4795457797
NRM,GRD,---,27.4787034787
NRM,RCK,BUG,27.4565588582
PSN,FLY,RCK,27.4559600930
FLY,FRY,DRG,27.4383040743
FLY,FRY,NRM,27.4277374081
NRM,STL,DRK,27.4232403765
GHT,STL,DRK,27.4232403765
STL,---,DRK,27.4232403765
NRM,PSN,RCK,27.4162897340
PSN,---,RCK,27.4162897340
BUG,DRG,NRM,27.4161420256
NRM,FRY,ICE,27.4065422578
DRG,FRY,ICE,27.4065422578
FRY,---,ICE,27.4065422578
GRD,PSY,---,27.3976777611
NRM,PSN,BUG,27.3753569211
PSN,---,BUG,27.3590579003
WTR,ICE,RCK,27.2522058686
GRS,ICE,RCK,27.2391234864
RCK,---,BUG,27.1990512147
DRG,FRY,GHT,27.1279925571
WTR,DRG,RCK,27.1136105560
DRK,FRY,GHT,27.1043560620
GRS,DRG,RCK,27.1005281738
NRM,FRY,GHT,27.0851609387
WTR,FLY,ICE,27.0848960333
FRY,---,GHT,27.0708667961
PSN,BUG,GHT,27.0633706861
FLY,DRG,ICE,27.0390726212
PSY,FRY,NRM,27.0299137956
FIR,STL,DRG,27.0253866451
ICE,BUG,---,26.9984661451
NRM,FLY,ICE,26.9931674997
FLY,---,ICE,26.9931674997
PSN,DRK,GHT,26.9799851319
NRM,PSN,GHT,26.9607900086
PSN,---,GHT,26.9464958661
PSY,FRY,DRG,26.8250163973
ICE,PSN,DRG,26.8109065318
NRM,ICE,DRG,26.7288093144
ICE,---,DRG,26.7288093144
WTR,DRG,---,26.7212080272
ICE,PSN,---,26.6635224505
FLY,PSY,---,26.6302657950
WTR,PSN,DRG,26.5499782185
PSY,RCK,---,26.4071830505
GHT,DRK,PSY,26.3609748182
NRM,GHT,PSY,26.3417796949
GHT,---,PSY,26.3417796949
ICE,GRD,---,26.3062335163
NRM,DRK,PSY,26.3020784630
DRK,---,PSY,26.3020784630
WTR,RCK,GRS,26.2564055725
PSN,FLY,NRM,26.2409203748
GRD,RCK,---,26.1679543860
NRM,WTR,GRS,26.1400709517
NRM,RCK,GRS,26.1366526760
RCK,---,GRS,26.1366526760
NRM,FLY,---,26.0553063983
WTR,---,GRS,26.0223973067
NRM,---,GRS,26.0203180553
DRG,DRK,---,25.9748752601
GRS,---,---,25.9026444103
PSN,DRG,---,25.8555432402
NRM,WTR,BUG,25.8555326136
WTR,---,BUG,25.8555326136
WTR,---,NRM,25.7921776486
PSN,DRG,NRM,25.7016845306
FIR,ICE,RCK,25.4879460421
NRM,DRG,DRK,25.4177854103
GHT,DRG,DRK,25.4177854103
DRG,---,DRK,25.4177854103
ICE,FLY,RCK,25.4032517294
NRM,RCK,---,25.3826319047
NRM,ICE,RCK,25.3635813704
ICE,DRG,RCK,25.3635813704
ICE,---,RCK,25.3635813704
FIR,DRG,RCK,25.3493507295
DRG,FRY,PSY,25.3402429812
FLY,STL,DRG,25.3392768818
PSY,FRY,---,25.3149456162
NRM,FRY,PSY,25.3129474026
FRY,---,PSY,25.3129474026
FLY,DRG,RCK,25.2646564168
GHT,DRG,---,25.2355384309
NRM,DRG,PSY,25.2263003237
DRG,---,PSY,25.2263003237
NRM,DRG,RCK,25.2249860578
DRG,---,RCK,25.2249860578
PSN,DRK,DRG,25.1843747631
PSN,GHT,DRG,25.1804214081
FLY,PSY,NRM,25.1334134247
PSN,PSY,DRG,25.1073039331
FLY,---,---,24.9130301778
NRM,---,FLY,24.9130301778
GRS,DRG,---,24.8791710674
STL,---,NRM,24.7953431728
FIR,WTR,RCK,24.7915166733
FIR,GRS,RCK,24.7784342911
PSN,GHT,---,24.7365723465
WTR,GRS,RCK,24.7295379874
WTR,FLY,RCK,24.7068223606
GRS,FLY,RCK,24.6937399784
DRK,STL,DRG,24.6911439729
GHT,STL,DRG,24.6871906179
NRM,WTR,RCK,24.6671520016
WTR,---,RCK,24.6671520016
NRM,GRS,RCK,24.6540696193
GRS,---,RCK,24.6540696193
PSY,STL,DRG,24.6138281200
NRM,GRS,---,24.5830717286
GHT,DRK,NRM,24.4197927011
PSN,FLY,DRK,24.4101394414
NRM,FLY,DRK,24.3928843784
FLY,GHT,DRK,24.3928843784
FLY,---,DRK,24.3928843784
DRK,---,NRM,24.3501383693
GHT,---,NRM,24.3408612735
PSN,GHT,DRK,24.3293929697
NRM,PSN,DRK,24.3293929697
PSN,---,DRK,24.3293929697
FIR,PSN,DRG,24.2593785891
NRM,FIR,DRG,24.1772813717
FIR,---,DRG,24.1772813717
NRM,FLY,PSY,24.0829136777
FLY,---,PSY,24.0829136777
NRM,ICE,---,24.0071262018
PSN,BUG,---,23.9368799558
BUG,STL,DRG,23.8693457064
WTR,DRG,ICE,23.6921594210
NRM,WTR,ICE,23.6462542994
WTR,---,ICE,23.6462542994
NRM,DRG,ICE,23.6004308874
DRG,---,ICE,23.6004308874
NRM,---,ICE,23.5545257658
ICE,---,---,23.5254733914
NRM,DRG,BUG,23.4810871966
DRG,---,BUG,23.4810871966
WTR,STL,DRG,23.3105098670
GRS,ICE,---,23.2845324388
NRM,WTR,DRG,23.2305224269
WTR,---,DRG,23.2305224269
NRM,PSY,---,23.0701096868
NRM,---,PSN,22.9924030162
FIR,FLY,RCK,22.9336798844
NRM,FIR,RCK,22.9028921751
FIR,---,RCK,22.9028921751
BUG,DRG,GHT,22.8434562723
NRM,FLY,RCK,22.8181978624
FLY,---,RCK,22.8181978624
PSN,FRY,DRG,22.7794963594
RCK,---,---,22.7785275034
NRM,---,RCK,22.7785275034
PSN,FLY,DRG,22.5084266714
NRM,FLY,DRG,22.4911716085
FLY,---,DRG,22.4911716085
BUG,---,NRM,22.4406388608
NRM,PSN,---,22.4227489162
STL,FRY,DRG,22.3049356927
PSY,BUG,---,22.2970858326
PSN,---,---,22.1778460604
NRM,DRK,---,22.1671178365
ICE,RCK,---,22.1656723441
GHT,DRK,DRG,21.9502642217
NRM,DRK,DRG,21.8752861491
DRK,---,DRG,21.8752861491
NRM,GHT,DRG,21.8713327941
GHT,---,DRG,21.8713327941
NRM,PSY,DRG,21.8033949326
PSY,---,DRG,21.8033949326
NRM,GHT,DRK,21.4629004328
NRM,---,DRK,21.4629004328
FLY,DRG,NRM,21.3384943251
GHT,---,DRK,21.2964802045
DRK,---,---,21.2964802045
PSN,BUG,DRG,21.1681638763
PSY,DRG,---,21.1409727887
NRM,BUG,DRG,21.0796417835
BUG,---,DRG,21.0796417835
NRM,---,PSY,21.0452797419
PSY,---,---,20.9148110973
PSY,DRG,NRM,20.8992689595
RCK,DRG,---,20.7059472518
PSN,---,NRM,20.7059220661
ICE,DRG,---,19.8226693324
BUG,GHT,---,19.8079821000
NRM,---,BUG,19.6564619361
NRM,BUG,---,19.5491913313
DRG,DRK,GHT,19.5104699327
NRM,DRG,GHT,19.4912748095
DRG,---,GHT,19.4912748095
NRM,FRY,DRG,19.4886628104
FRY,---,DRG,19.4886628104
BUG,---,---,19.3989542926
BUG,DRG,---,18.8487396688
DRG,FRY,NRM,18.3120845444
FRY,---,NRM,18.2692529260
NRM,BUG,GHT,18.1513615724
BUG,DRK,GHT,18.1356966863
BUG,---,GHT,18.1214025437
FLY,---,NRM,16.4082561923
PSY,---,NRM,15.9658261098
NRM,DRK,GHT,14.8088202276
DRK,---,GHT,14.7931553415
NRM,---,GHT,14.7896251044
PSN,STL,DRG,14.3317781840
GHT,---,---,13.8151454591
DRG,---,NRM,12.1541441297
NRM,PSN,DRG,11.4836729107
PSN,---,DRG,11.4836729107
NRM,STL,DRG,11.0123223924
STL,---,DRG,11.0123223924
NRM,DRG,---,10.4193281890
NRM,---,DRG,8.1642171191
DRG,---,---,8.1642171191
NRM,---,---,7.0361494998
