# Type 1, Type 2, Tera Type, Score
BUG,FRY,PSN,38.3685168888
GRS,BUG,PSN,38.3634179197
FLY,RCK,PSY,38.3552353688
PSY,DRK,---,38.3442358783
FLY,STL,PSY,38.3440003011
ELC,BUG,ICE,38.3425284849
BUG,RCK,---,38.3303662349
ELC,FLY,DRG,38.3129243496
FRY,---,PSN,38.3034862637
GRS,DRG,PSN,38.2905379273
ICE,FLY,NRM,38.2535019863
BUG,RCK,DRG,38.2383461592
ICE,---,WTR,38.2291812223
RCK,DRG,FLY,38.2284267709
FLY,RCK,DRK,38.2044552125
GRS,RCK,ICE,38.2027455245
ICE,GRD,---,38.1959806435
PSN,RCK,DRK,38.1612875539
FIR,GRS,ICE,38.1465510205
FIR,ELC,ICE,38.1274745628
ICE,FRY,GRS,38.0895345974
ELC,RCK,ICE,38.0809758738
FLY,BUG,GRS,38.0472851490
PSN,BUG,ICE,38.0440886645
PSY,STL,FLY,38.0056852353
WTR,DRG,GHT,37.9942993864
PSY,BUG,GRS,37.9821929288
FLY,FRY,GRS,37.9765452791
DRK,FRY,ICE,37.9750435679
GHT,FRY,ICE,37.9684397109
PSN,PSY,FLY,37.9633701182
NRM,FIR,PSN,37.9448358443
FIR,---,PSN,37.9448358443
ICE,BUG,GHT,37.9279654526
ICE,DRG,GHT,37.9089583142
RCK,STL,DRK,37.9055734036
BUG,GHT,ICE,37.8989677226
FLY,PSY,BUG,37.8904921812
BUG,DRK,ICE,37.8889563912
ICE,DRK,GHT,37.8595727397
RCK,STL,ICE,37.8535857806
STL,FRY,ICE,37.8504072588
FIR,ICE,DRG,37.8503036780
NRM,ICE,GHT,37.8429575512
ICE,---,GHT,37.8429575512
GRS,STL,PSN,37.8408569790
PSN,RCK,ICE,37.8383065074
FIR,PSY,NRM,37.8322155196
PSN,DRK,NRM,37.7985655220
FIR,PSN,ICE,37.7966966027
FLY,DRK,ICE,37.7921599996
FIR,STL,ICE,37.7891998456
FLY,GHT,ICE,37.7855561426
NRM,PSN,ELC,37.7787630638
PSN,---,ELC,37.7787630638
GRS,ICE,DRG,37.7762093912
PSN,GHT,NRM,37.7749207507
ELC,PSN,NRM,37.7566626288
GRS,PSN,ICE,37.7554688926
ELC,PSN,ICE,37.7193879737
FLY,STL,ICE,37.7103468515
DRK,STL,PSN,37.6910771297
GHT,STL,PSN,37.6703611689
FLY,STL,GRS,37.6679209976
FIR,DRK,DRG,37.6355650893
FIR,GHT,DRG,37.6319660896
PSN,FLY,GRS,37.6305112570
ELC,GRS,NRM,37.5977776720
NRM,PSN,WTR,37.5649099459
PSN,---,WTR,37.5649099459
ELC,ICE,FIR,37.5640293387
PSN,PSY,GRS,37.5612890385
NRM,BUG,FIR,37.5476385989
ICE,DRG,FIR,37.5125770169
NRM,ICE,FIR,37.5069492759
PSY,FRY,BUG,37.4928516099
NRM,WTR,FLY,37.4605945548
WTR,---,FLY,37.4605945548
FIR,PSY,---,37.4584007944
ELC,DRK,DRG,37.4543076762
ELC,GHT,DRG,37.4507086764
FIR,PSY,DRG,37.4148676017
ELC,DRG,FIR,37.4114228829
ELC,FLY,PSY,37.4014664810
PSN,GHT,PSY,37.3496274935
PSN,DRK,PSY,37.3325105325
PSN,BUG,PSY,37.3262636812
PSY,DRG,BUG,37.3038835553
WTR,GHT,DRK,37.2929068006
NRM,WTR,DRK,37.2929068006
WTR,---,DRK,37.2929068006
GHT,DRG,GRS,37.2594351099
WTR,FRY,DRG,37.2233021380
FLY,DRG,FRY,37.2160808061
FLY,PSY,FRY,37.2131875748
DRG,DRK,GRS,37.2025967414
NRM,FLY,FRY,37.1919387955
FLY,---,FRY,37.1919387955
WTR,FLY,NRM,37.1901495855
FGT,BUG,---,37.1660366118
ELC,FLY,DRK,37.1620107529
NRM,WTR,PSY,37.1594419286
WTR,---,PSY,37.1594419286
PSY,FRY,DRK,37.1496433895
ELC,PSY,DRG,37.1426558430
ELC,PSN,DRK,37.1188430944
ICE,FRY,DRG,37.1046972462
ICE,FLY,DRG,37.0962412881
NRM,ELC,FLY,37.0774737259
ELC,---,FLY,37.0774737259
FIR,RCK,---,37.0087667095
WTR,GHT,BUG,37.0060656476
ICE,BUG,PSN,36.9975710842
FLY,DRK,DRG,36.9814950141
FIR,STL,DRK,36.9618062742
WTR,DRK,BUG,36.9326120906
NRM,ELC,PSN,36.9200481737
ELC,---,PSN,36.9200481737
GRS,ICE,ELC,36.9155927491
FLY,GHT,DRG,36.9144537889
PSN,RCK,---,36.9091941422
DRG,FRY,---,36.9029680424
ICE,RCK,DRG,36.8818368500
ICE,FRY,---,36.8684002267
NRM,PSY,PSN,36.8485681230
PSY,---,PSN,36.8485681230
RCK,FRY,DRG,36.8424156980
PSY,BUG,FRY,36.8396346106
BUG,DRG,FRY,36.8152821632
RCK,GHT,BUG,36.8146074302
PSY,BUG,ICE,36.8117080984
GRS,BUG,FIR,36.8051058281
NRM,BUG,FRY,36.7911401526
BUG,---,FRY,36.7911401526
FIR,PSY,FLY,36.7825665320
GRS,ICE,FIR,36.7644165051
PSN,GHT,BUG,36.7429034637
WTR,RCK,BUG,36.7357988999
BUG,---,FIR,36.7264717513
ICE,---,FIR,36.6857824283
PSN,DRK,BUG,36.6659676045
ICE,BUG,GRS,36.6637342218
ELC,BUG,DRG,36.6635078381
WTR,PSN,BUG,36.6526407313
ELC,GHT,BUG,36.6501117940
FGT,STL,RCK,36.6299958732
RCK,DRK,GHT,36.6256249957
NRM,RCK,GHT,36.6226259591
PSN,FLY,---,36.6092184744
STL,FRY,DRK,36.6090224677
RCK,---,GHT,36.6090098073
PSY,RCK,ICE,36.5912664107
WTR,GRS,BUG,36.5733034255
WTR,ELC,BUG,36.5702510585
BUG,FRY,FLY,36.5678458156
ELC,DRK,BUG,36.5561350204
FIR,PSY,ICE,36.5496565060
ELC,GRS,BUG,36.5402369332
FGT,PSN,RCK,36.5383480178
FIR,FLY,GRS,36.5378610816
GRS,PSY,ICE,36.5368124734
RCK,STL,BUG,36.5162785381
PSN,STL,FIR,36.5149851441
WTR,PSY,---,36.5116033104
BUG,DRG,GRS,36.5011459265
RCK,DRK,BUG,36.4933661573
FIR,PSY,GRS,36.4881680551
FGT,FRY,---,36.4871492126
GRS,PSN,FIR,36.4797116317
PSN,FRY,PSY,36.4793409813
ELC,PSY,ICE,36.4664128730
BUG,DRG,FLY,36.4538106902
PSN,DRG,PSY,36.4205940749
FIR,GRD,RCK,36.4171304005
PSN,RCK,BUG,36.4121124814
NRM,PSN,FIR,36.4010775549
PSN,---,FIR,36.4010775549
NRM,GRS,BUG,36.3967025889
GRS,---,BUG,36.3967025889
GRS,GRD,RCK,36.3937304893
NRM,STL,FIR,36.3860661106
WTR,GRD,RCK,36.3745806725
WTR,RCK,DRG,36.3690985068
WTR,BUG,GHT,36.3597338583
ELC,GRD,RCK,36.3509725800
GRD,FLY,RCK,36.3495084575
GRD,PSY,RCK,36.3363451918
GRS,DRK,GHT,36.3250524655
NRM,GRD,RCK,36.3150964125
GRD,---,RCK,36.3150964125
ICE,FLY,---,36.3093832971
NRM,GRS,GHT,36.3084372770
FGT,GHT,---,36.3073155315
ELC,RCK,BUG,36.3040354840
GRS,DRG,NRM,36.2956946022
ICE,STL,GRS,36.2914011461
ICE,PSN,GRS,36.2906132994
GRS,---,GHT,36.2860890158
BUG,GHT,PSN,36.2699243252
GHT,DRK,FLY,36.2650971566
FGT,PSY,RCK,36.2428684666
ELC,PSN,BUG,36.2333272394
BUG,DRK,PSN,36.2259950528
NRM,DRK,FLY,36.2046597883
DRK,---,FLY,36.2046597883
NRM,GHT,FLY,36.1980559313
GHT,---,FLY,36.1980559313
PSN,PSY,ICE,36.1885346886
PSN,DRG,GRS,36.1327132854
STL,FRY,NRM,36.1314480594
WTR,ELC,---,36.1139693282
FGT,PSN,DRG,36.0642202479
WTR,PSY,NRM,36.0121745317
ELC,GHT,---,35.9803139100
DRG,STL,BUG,35.9590018564
FLY,DRK,---,35.9492902012
FLY,FRY,GHT,35.9149977173
FIR,RCK,DRG,35.8734171951
PSY,DRK,DRG,35.8517011199
FLY,DRG,GHT,35.8302336600
PSY,GHT,DRG,35.8183920441
NRM,STL,FGT,35.7752681947
STL,---,FGT,35.7752681947
RCK,DRG,NRM,35.7568808302
WTR,FRY,GRS,35.7545270059
PSY,BUG,DRK,35.7346408231
RCK,FRY,GRS,35.7158286228
ELC,FRY,GRS,35.7022494400
DRG,STL,GHT,35.6817886647
DRG,STL,FLY,35.6770949726
GRS,STL,FIR,35.6715085776
NRM,---,FGT,35.6518470216
PSY,FRY,GRS,35.6488625835
NRM,FRY,GRS,35.6276138042
DRG,FRY,GRS,35.6276138042
FRY,---,GRS,35.6276138042
PSN,DRG,FLY,35.6127429254
WTR,BUG,PSN,35.6075604683
GRS,DRK,---,35.5959197938
STL,---,FIR,35.5928745008
ELC,DRK,---,35.5808774452
GHT,DRG,PSN,35.5230823839
FIR,BUG,GHT,35.5192575879
NRM,RCK,PSY,35.5091630942
RCK,---,PSY,35.5091630942
FGT,---,---,35.5036412498
DRG,DRK,PSN,35.5004018908
FIR,FRY,DRG,35.4839493625
NRM,STL,PSY,35.4697757586
STL,---,PSY,35.4697757586
ICE,BUG,DRG,35.4611437617
RCK,GHT,DRK,35.4584145194
NRM,RCK,DRK,35.4584145194
RCK,---,DRK,35.4584145194
GRD,RCK,---,35.4554901595
DRK,STL,RCK,35.4319812702
FIR,DRK,GHT,35.4275894113
FIR,RCK,BUG,35.4238822432
NRM,FIR,GHT,35.4109742229
FIR,---,GHT,35.4109742229
FLY,FRY,BUG,35.3821190230
GHT,STL,RCK,35.3649400449
ELC,ICE,DRG,35.3506484961
GHT,FRY,---,35.3475527641
PSY,STL,GRS,35.3176437749
GRS,FLY,FIR,35.3157573824
WTR,GRS,DRG,35.2893732664
NRM,FIR,BUG,35.2747712286
FIR,---,BUG,35.2747712286
NRM,FLY,FIR,35.2371233056
FLY,---,FIR,35.2371233056
WTR,GRS,ELC,35.2313197590
FLY,DRG,BUG,35.2252400130
ELC,FRY,DRG,35.2143808544
FIR,ICE,GRS,35.1853607967
BUG,STL,DRK,35.1828713817
FGT,DRG,---,35.1600490268
NRM,WTR,ELC,35.1368766437
WTR,---,ELC,35.1368766437
FLY,RCK,DRG,35.1164348987
DRK,FRY,NRM,35.1003827267
GHT,FRY,NRM,35.0937788697
FLY,RCK,BUG,35.0874215643
ELC,FRY,NRM,35.0863124931
FIR,DRG,GRS,35.0475684614
PSY,BUG,DRG,35.0412021451
ELC,DRG,GHT,35.0353273657
FLY,BUG,ICE,34.9971889485
RCK,FRY,ICE,34.9762811652
FIR,FRY,ICE,34.9441322286
ELC,RCK,DRG,34.9131062340
GRS,FRY,ICE,34.9108107717
WTR,DRG,PSN,34.8852328917
ELC,FRY,ICE,34.8747298528
FIR,DRG,NRM,34.7911525082
PSY,FRY,GHT,34.7770699124
GRS,FLY,ICE,34.7697031185
WTR,GRS,FIR,34.7604853489
PSY,DRG,GHT,34.7338367157
WTR,GRS,---,34.7206714767
ELC,FLY,ICE,34.6990421727
NRM,WTR,FIR,34.6949920621
WTR,---,FIR,34.6949920621
FGT,BUG,RCK,34.6833727171
WTR,ICE,DRG,34.6813428250
FIR,FLY,DRK,34.5966282453
ELC,GRS,DRG,34.5933459880
FIR,PSN,DRK,34.5851867574
DRK,FRY,RCK,34.5641232993
GHT,FRY,RCK,34.5575194423
PSN,FRY,ICE,34.5528023339
NRM,FIR,DRK,34.5131552234
FIR,GHT,DRK,34.5131552234
FIR,---,DRK,34.5131552234
NRM,ELC,PSY,34.5048434767
ELC,---,PSY,34.5048434767
FIR,FLY,PSY,34.4871465756
GRS,GHT,---,34.4611437322
FIR,DRG,FLY,34.4319393392
FLY,STL,NRM,34.4063501233
ICE,FLY,GRS,34.3915912949
ICE,FGT,RCK,34.3915750682
PSN,FLY,ICE,34.3831021821
FGT,FRY,RCK,34.3813213784
WTR,STL,PSN,34.3803977251
NRM,FIR,PSY,34.3699414042
FIR,---,PSY,34.3699414042
NRM,ELC,DRK,34.3654193301
ELC,GHT,DRK,34.3654193301
ELC,---,DRK,34.3654193301
NRM,FLY,PSN,34.3503617382
FLY,---,PSN,34.3503617382
ICE,PSY,GRS,34.3419053694
FLY,FRY,---,34.2880000078
FLY,RCK,NRM,34.2815536956
FGT,DRG,RCK,34.2440812161
FLY,DRG,GRS,34.2395794510
ELC,PSY,---,34.1537281980
PSN,STL,GHT,34.1450332069
WTR,DRK,ICE,34.1077345719
NRM,RCK,FLY,34.1022505551
RCK,---,FLY,34.1022505551
WTR,GHT,ICE,34.1011307149
WTR,GHT,GRS,34.0632679479
GHT,DRK,ICE,34.0625454538
PSN,STL,ICE,34.0500293163
DRG,DRK,ICE,34.0439668379
GHT,DRG,ICE,34.0373629809
BUG,STL,GHT,34.0360746171
RCK,GHT,GRS,34.0245695649
ELC,GHT,GRS,34.0109903821
WTR,DRK,GRS,34.0064295794
GHT,DRK,GRS,34.0033959716
NRM,DRK,ICE,34.0021080855
DRK,---,ICE,34.0021080855
WTR,STL,ICE,34.0020144578
NRM,GHT,ICE,33.9955042285
GHT,---,ICE,33.9955042285
FIR,WTR,---,33.9767000680
RCK,DRK,GRS,33.9677311964
DRG,STL,ICE,33.9610227542
ELC,DRK,GRS,33.9541520136
NRM,GHT,GRS,33.9363547463
GHT,---,GRS,33.9363547463
DRK,FRY,DRG,33.9303825109
NRM,STL,ICE,33.9286249699
STL,---,ICE,33.9286249699
PSY,DRG,FLY,33.9047914269
NRM,GRS,PSN,33.8895605735
NRM,DRK,GRS,33.8795163778
DRK,---,GRS,33.8795163778
DRG,STL,GRS,33.8742643309
ICE,DRG,ELC,33.8693684099
GHT,FRY,DRG,33.8633412856
PSY,STL,DRK,33.8509624762
FIR,BUG,DRG,33.8168872471
NRM,ICE,ELC,33.8033676470
ICE,---,ELC,33.8033676470
ELC,GRS,FIR,33.7995241547
PSN,DRK,RCK,33.7256740279
NRM,ELC,FIR,33.7208900778
ELC,---,FIR,33.7208900778
PSN,GHT,RCK,33.7020292565
BUG,STL,PSN,33.5186537783
BUG,GHT,NRM,33.4540494939
BUG,DRK,NRM,33.4440381625
PSY,DRK,RCK,33.4144742841
PSY,GHT,RCK,33.4078704271
FLY,FRY,DRK,33.4062800592
ELC,BUG,GHT,33.4007618376
BUG,FRY,DRK,33.3889908241
PSN,FRY,DRK,33.3631124006
GRS,DRG,ELC,33.3490892575
PSY,FRY,ICE,33.3247631979
BUG,DRG,DRK,33.3235739236
ELC,FLY,NRM,33.3149557915
WTR,BUG,GRS,33.3082607849
BUG,STL,RCK,33.3062850977
FLY,DRK,NRM,33.3054643141
FLY,GHT,NRM,33.2988604571
NRM,PSY,BUG,33.2710173231
PSY,---,BUG,33.2710173231
BUG,RCK,GRS,33.2695624019
GRS,---,PSN,33.2607821217
ELC,BUG,GRS,33.2559832190
PSY,STL,NRM,33.2404585740
FLY,RCK,---,33.1830659372
NRM,BUG,GRS,33.1813475833
BUG,---,GRS,33.1813475833
WTR,DRK,GHT,33.1720945229
NRM,WTR,GHT,33.1554793345
WTR,---,GHT,33.1554793345
FLY,PSY,ICE,33.1522530007
BUG,FRY,PSY,33.1470085681
PSY,BUG,GHT,33.1283621052
FLY,BUG,DRG,33.0911059741
BUG,DRG,PSY,33.0700432220
FGT,STL,DRG,33.0386513745
WTR,DRG,NRM,32.9971322058
STL,FRY,RCK,32.9715539748
NRM,FGT,DRG,32.9265415823
FGT,---,DRG,32.9265415823
WTR,PSN,GRS,32.9205245687
PSN,STL,GRS,32.9080726353
NRM,DRG,WTR,32.8929658133
DRG,---,WTR,32.8929658133
PSN,RCK,GRS,32.8818261857
ELC,PSN,GRS,32.8682470029
DRG,STL,PSN,32.8114986314
GRS,DRG,FIR,32.8013283458
NRM,PSN,GRS,32.7936113671
PSN,---,GRS,32.7936113671
GRS,FLY,---,32.7729170277
NRM,DRG,FIR,32.7506695067
DRG,---,FIR,32.7226942690
GRS,RCK,---,32.6974812001
WTR,ICE,BUG,32.5980542815
ICE,DRG,NRM,32.5320068582
GHT,DRG,BUG,32.5187940396
NRM,GHT,---,32.5148679709
ICE,DRG,BUG,32.4859613851
PSN,BUG,NRM,32.4705374525
ICE,---,NRM,32.4660060952
DRG,DRK,BUG,32.4453404826
NRM,ICE,BUG,32.4441026328
ICE,---,BUG,32.4441026328
WTR,DRG,BUG,32.4260818303
NRM,BUG,FLY,32.3113946646
BUG,---,FLY,32.3113946646
RCK,DRG,BUG,32.2140546395
PSN,FLY,PSY,32.1799430755
PSY,DRK,NRM,32.1768938737
PSY,GHT,NRM,32.1702900168
PSN,DRG,BUG,32.1494637299
ELC,PSY,NRM,32.1459107388
DRG,FRY,FLY,32.1381594979
NRM,FRY,FLY,32.0996612773
FRY,---,FLY,32.0996612773
NRM,PSN,PSY,32.0925389508
PSN,---,PSY,32.0925389508
ELC,DRG,BUG,32.0670740572
PSN,STL,BUG,32.0224163032
PSN,FRY,NRM,32.0075947556
GRS,PSN,DRG,32.0032202563
BUG,GHT,RCK,31.9823463889
BUG,DRK,RCK,31.9723350575
PSY,DRG,DRK,31.9699665856
ICE,DRG,PSN,31.9630659890
NRM,STL,BUG,31.9065056748
STL,---,BUG,31.9065056748
FLY,GHT,---,31.8982311816
NRM,ICE,PSN,31.8970652260
ICE,---,PSN,31.8970652260
PSY,DRG,GRS,31.8820200225
WTR,FGT,RCK,31.8478581890
PSY,STL,RCK,31.8453323142
GRS,FGT,RCK,31.8388196893
PSN,DRG,GHT,31.8161509786
FIR,FGT,RCK,31.8039038264
FIR,WTR,GRS,31.7792068563
FIR,RCK,GRS,31.7789301465
FIR,ELC,GRS,31.7752544528
PSN,PSY,---,31.7613889394
ELC,FGT,RCK,31.7533865111
FGT,FLY,RCK,31.7519223886
NRM,FGT,RCK,31.7175103436
FGT,---,RCK,31.7175103436
NRM,FIR,GRS,31.7006188170
FIR,---,GRS,31.7006188170
PSN,STL,FLY,31.5982630437
PSN,BUG,RCK,31.5953894510
BUG,FRY,---,31.5815085831
ICE,DRK,RCK,31.5799951701
ICE,GHT,RCK,31.5733913131
FLY,FRY,ICE,31.5463397682
NRM,STL,FLY,31.5153753718
STL,---,FLY,31.5153753718
DRG,STL,DRK,31.4649172409
NRM,PSN,FLY,31.4510233247
PSN,---,FLY,31.4510233247
DRG,DRK,RCK,31.4325013181
GHT,DRG,RCK,31.4258974611
BUG,FRY,ICE,31.3879199363
NRM,FGT,---,31.3741187574
BUG,DRG,PSN,31.3445188494
WTR,BUG,ICE,31.3390665330
PSY,BUG,RCK,31.2999098997
BUG,DRG,ICE,31.2752987990
PSN,FRY,RCK,31.2596575282
NRM,BUG,ICE,31.2334400467
BUG,---,ICE,31.2334400467
GRS,---,NRM,31.2030714674
NRM,FLY,BUG,31.1871238617
FLY,---,BUG,31.1871238617
GHT,DRK,PSN,31.1871225045
FIR,RCK,ICE,31.1696841523
WTR,RCK,ICE,31.1410396521
NRM,GHT,PSN,31.1366964677
GHT,---,PSN,31.1366964677
FLY,BUG,GHT,31.1189676550
ELC,GRS,ICE,31.1144280025
NRM,DRK,PSN,31.1140159746
DRK,---,PSN,31.0927671953
FLY,RCK,ICE,31.0886150360
FIR,FLY,ICE,31.0737445332
RCK,DRG,ICE,31.0678109500
FIR,WTR,ICE,31.0671927489
WTR,FLY,GRS,31.0421254419
FLY,DRK,GHT,31.0397175212
FIR,DRG,ICE,31.0356620134
NRM,RCK,ICE,31.0354131658
RCK,---,ICE,31.0354131658
WTR,ELC,ICE,31.0280899891
NRM,FLY,GHT,31.0231023327
FLY,---,GHT,31.0231023327
WTR,GRS,ICE,31.0187931195
PSY,FRY,RCK,31.0127962018
FLY,RCK,GRS,31.0034270589
GRS,DRG,ICE,31.0004031740
NRM,FIR,ICE,30.9938032611
FIR,---,ICE,30.9938032611
ELC,FLY,GRS,30.9898478761
FLY,PSY,GRS,30.9768566626
ELC,DRG,ICE,30.9643222551
NRM,GRS,ICE,30.9585444217
GRS,---,ICE,30.9585444217
NRM,ELC,ICE,30.9224635028
ELC,---,ICE,30.9224635028
NRM,FLY,GRS,30.9152122403
FLY,---,GRS,30.9152122403
DRK,STL,GHT,30.8784000791
NRM,STL,GHT,30.8617848906
STL,---,GHT,30.8617848906
DRG,FRY,BUG,30.7934078285
NRM,FRY,BUG,30.7790516186
FRY,---,BUG,30.7790516186
PSY,GHT,---,30.7773728168
RCK,---,NRM,30.7183683395
WTR,PSN,ICE,30.7158931231
FIR,FLY,DRG,30.6892884404
DRG,FRY,DRK,30.6681784814
PSN,DRG,ICE,30.6521253891
ELC,GRS,---,30.6508454904
WTR,STL,GRS,30.6493636891
WTR,DRK,RCK,30.6443728016
WTR,GHT,RCK,30.6377689447
GRS,DRK,RCK,30.6353343019
FLY,PSY,DRK,30.6352994072
NRM,FRY,DRK,30.6296802609
GHT,FRY,DRK,30.6296802609
FRY,---,DRK,30.6296802609
GRS,GHT,RCK,30.6287304449
GRS,BUG,---,30.6283042594
RCK,STL,GRS,30.6248848147
PSN,PSY,DRK,30.6109768726
NRM,PSN,ICE,30.6102666368
PSN,---,ICE,30.6102666368
ELC,STL,GRS,30.5970861233
NRM,FIR,---,30.5625683447
NRM,STL,GRS,30.5366699961
STL,---,GRS,30.5224504875
BUG,GHT,DRG,30.5222342865
BUG,DRK,DRG,30.5092180978
NRM,WTR,PSN,30.4842555379
WTR,---,PSN,30.4842555379
GHT,FRY,PSY,30.4059362789
DRK,FRY,PSY,30.4055105530
GHT,DRG,PSY,30.3627030823
PSY,BUG,NRM,30.3593064511
DRG,DRK,PSY,30.3285452069
FLY,PSY,DRG,30.3184022242
NRM,FIR,FLY,30.2702197385
FIR,---,FLY,30.2702197385
NRM,DRG,ELC,30.2368641554
DRG,---,ELC,30.2368641554
ELC,DRK,GHT,30.2131225022
NRM,ELC,GHT,30.1965073138
ELC,---,GHT,30.1965073138
DRG,STL,NRM,30.1873207680
BUG,FRY,GHT,30.1616386471
PSN,PSY,RCK,30.1504776496
FLY,STL,DRK,30.1462867245
ICE,FGT,---,30.1327433083
PSN,STL,DRK,30.1031190659
ICE,STL,RCK,30.0277485580
PSY,DRK,GHT,29.9407227698
NRM,PSY,GHT,29.9241075814
PSY,---,GHT,29.9241075814
DRG,STL,RCK,29.8984731456
FIR,FLY,NRM,29.8453560481
NRM,PSY,FLY,29.7574280360
PSY,---,FLY,29.7574280360
FIR,---,NRM,29.6985293734
WTR,ICE,GRS,29.6960040406
ICE,RCK,GRS,29.6573056575
ELC,ICE,GRS,29.6437264747
ICE,DRG,GRS,29.6014886231
ICE,BUG,---,29.5905389313
NRM,ICE,GRS,29.5690908389
ICE,---,GRS,29.5690908389
ICE,DRK,---,29.5153915259
ICE,GHT,---,29.4707485195
WTR,PSY,ICE,29.4574542019
ICE,BUG,RCK,29.4542762990
BUG,FRY,RCK,29.4232658139
PSY,DRG,ICE,29.3936864679
NRM,PSY,ICE,29.3518277155
PSY,---,ICE,29.3518277155
FLY,BUG,DRK,29.3112170633
BUG,DRG,RCK,29.3067824469
PSN,BUG,DRK,29.2730898264
NRM,BUG,DRK,29.2146776945
BUG,GHT,DRK,29.2146776945
BUG,---,DRK,29.2146776945
PSN,PSY,NRM,29.1445666638
NRM,GRS,FIR,29.1387707785
ELC,DRG,NRM,29.1147145110
DRG,DRK,NRM,29.0864218432
GHT,DRG,NRM,29.0798179862
NRM,---,FIR,29.0601367016
WTR,PSN,DRG,29.0439922908
FIR,DRK,RCK,29.0068703418
FIR,GHT,RCK,29.0002664848
FIR,ICE,---,28.9698735845
GHT,DRK,RCK,28.9652737220
GRS,STL,DRG,28.9609910938
ELC,DRK,RCK,28.9407125212
FLY,DRK,RCK,28.9392483987
ELC,GHT,RCK,28.9341086642
FLY,GHT,RCK,28.9326445417
NRM,DRK,RCK,28.9048363537
DRK,---,RCK,28.9048363537
NRM,GHT,RCK,28.8982324967
GHT,---,RCK,28.8982324967
BUG,GHT,PSY,28.8925764116
FLY,GHT,PSY,28.8895352662
FLY,DRK,PSY,28.8891095403
RCK,DRK,---,28.8874005021
FLY,BUG,PSY,28.8778222674
FIR,DRG,---,28.8693596026
FGT,RCK,---,28.8685660458
ICE,PSY,---,28.8569579048
NRM,GRS,DRG,28.8441273709
GRS,---,DRG,28.8441273709
BUG,DRK,PSY,28.8418033477
GRS,PSY,---,28.7900567965
NRM,BUG,PSY,28.7512659411
BUG,---,PSY,28.7512659411
PSN,STL,NRM,28.7338230301
WTR,PSY,GRS,28.6767182873
GHT,DRK,---,28.6743203983
PSY,RCK,GRS,28.6380199042
ELC,PSY,GRS,28.6244407214
PSN,RCK,DRG,28.5754477306
NRM,PSY,GRS,28.5498050856
PSY,---,GRS,28.5498050856
GHT,DRK,BUG,28.5218543642
WTR,BUG,RCK,28.5186766292
GRS,BUG,RCK,28.5096381294
NRM,GHT,BUG,28.4714283274
GHT,---,BUG,28.4714283274
NRM,GRS,ELC,28.4367437420
GRS,---,ELC,28.4367437420
NRM,STL,PSN,28.4293375555
STL,---,PSN,28.4293375555
ICE,STL,DRG,28.4246094733
NRM,DRK,BUG,28.3979747704
FLY,FRY,DRG,28.3778499655
NRM,WTR,BUG,28.3641246805
WTR,---,BUG,28.3641246805
GRS,---,FIR,28.3176039308
ICE,PSN,RCK,28.3059291843
BUG,FRY,DRG,28.2674795242
FLY,DRG,DRK,28.2531033636
NRM,FRY,---,28.2461052438
WTR,FRY,RCK,28.2419190409
FIR,---,---,28.2389698540
GRS,FRY,RCK,28.2328805411
PSN,DRG,DRK,28.2099357051
PSY,DRG,FRY,28.1940319964
PSN,DRG,RCK,28.1766537719
NRM,RCK,BUG,28.1706647488
NRM,PSY,FRY,28.1698899858
PSY,---,FRY,28.1698899858
DRK,---,BUG,28.1501870545
NRM,DRG,FRY,28.1455375384
DRG,---,FRY,28.1455375384
NRM,---,FRY,28.1213955278
FRY,---,---,28.1213955278
NRM,---,WTR,28.1064440463
RCK,STL,DRG,28.0898345048
NRM,PSN,BUG,28.0875065801
PSN,---,BUG,28.0669833635
DRG,DRK,---,28.0492394502
FLY,BUG,NRM,28.0416657820
FLY,FRY,PSY,28.0204262793
ICE,PSY,RCK,28.0143118628
NRM,ELC,BUG,28.0051169074
ELC,---,BUG,27.9845936907
FLY,DRG,PSY,27.9771930827
WTR,DRG,---,27.9759802570
RCK,GHT,---,27.9427784605
NRM,WTR,---,27.9398545174
RCK,---,BUG,27.9228770329
WTR,---,NRM,27.9045090710
PSY,DRG,RCK,27.8668180107
BUG,DRK,---,27.8661305627
NRM,PSY,DRK,27.8575531084
WTR,FRY,ICE,27.8521216324
NRM,FRY,ICE,27.7464951461
DRG,FRY,ICE,27.7464951461
FRY,---,ICE,27.7464951461
PSY,GHT,DRK,27.7104039281
PSY,---,DRK,27.7104039281
WTR,FLY,ICE,27.6903448470
FLY,DRG,ICE,27.6265771129
NRM,FLY,ICE,27.5847183606
FLY,---,ICE,27.5847183606
FLY,FRY,NRM,27.5828643777
WTR,---,---,27.5207232151
FIR,STL,RCK,27.4583281982
GRS,STL,RCK,27.4457379166
WTR,STL,RCK,27.4404933276
PSN,STL,RCK,27.4191262291
NRM,DRG,FLY,27.4068008433
DRG,---,FLY,27.4068008433
ELC,STL,RCK,27.3921703776
FLY,STL,RCK,27.3907062551
WTR,PSN,RCK,27.3895234157
GRS,PSN,RCK,27.3804849160
FLY,DRG,---,27.3649322526
BUG,FRY,NRM,27.3638673331
NRM,STL,DRK,27.3569638316
GHT,STL,DRK,27.3569638316
STL,---,DRK,27.3569638316
NRM,STL,RCK,27.3562942101
STL,---,RCK,27.3562942101
BUG,DRG,NRM,27.2498322077
PSY,FRY,DRG,27.2398690093
